time_published,overall_sentiment_score
20221003T034607,0.180753
20221003T040055,-0.019575
20221003T072200,-0.095596
20221003T090021,0.016893
20221003T095908,0.127205
20221003T100000,0.106139
20221003T100000,0.401002
20221003T100900,0.021799
20221003T102228,0.106799
20221003T103000,0.328968
20221003T103300,0.41928
20221003T104500,0.394
20221003T104500,0.394017
20221003T104700,0.45879
20221003T104700,0.460755
20221003T104700,0.460757
20221003T110000,0.071078
20221003T110802,0.014226
20221003T112144,0.38941
20221003T112307,0.21298
20221003T113000,0.132905
20221003T114500,0.090194
20221003T115159,-0.124783
20221003T120000,0.08411
20221003T120000,0.246484
20221003T120000,0.194944
20221003T120100,0.280122
20221003T120200,0.140132
20221003T122048,0.275351
20221003T123000,0.373828
20221003T123000,0.17147
20221003T123000,0.117187
20221003T123000,0.430021
20221003T123400,0.368287
20221003T123600,0.122998
20221003T124100,0.313381
20221003T124100,0.359793
20221003T130000,0.230626
20221003T130000,0.29355
20221003T130000,0.45118
20221003T130000,0.370807
20221003T130047,0.202991
20221003T130254,0.033382
20221003T130752,-0.01681
20221003T131638,0.034212
20221003T132551,0.175027
20221003T133000,0.25526
20221003T133046,-0.489693
20221003T133211,0.074068
20221003T134526,0.158727
20221003T134739,0.159088
20221003T135900,0.325783
20221003T140000,0.350341
20221003T140000,0.342879
20221003T140000,0.257668
20221003T140000,0.278117
20221003T140549,0.113463
20221003T141100,0.46036
20221003T141959,0.267332
20221003T142021,0.322755
20221003T142327,0.342606
20221003T142600,0.21619
20221003T143128,0.145725
20221003T143256,0.075935
20221003T143800,-0.125507
20221003T144500,0.421798
20221003T144839,0.341382
20221003T144935,-0.116642
20221003T150000,0.241173
20221003T150000,0.203665
20221003T150500,0.299257
20221003T151500,0
20221003T152051,0.110529
20221003T160000,-0.0049
20221003T160700,0.249932
20221003T163900,0.344522
20221003T170000,0.1996
20221003T170652,-0.078101
20221003T171340,0.160819
20221003T172619,0.043713
20221003T180000,0.007405
20221003T190000,0.100036
20221003T190901,0.242547
20221003T192143,0.077034
20221003T192300,-0.088123
20221003T194730,0.044006
20221003T200000,0.1834
20221003T200000,0.409069
20221003T200000,0.097138
20221003T200000,0.531542
20221003T200300,0.22517
20221003T200500,0.131152
20221003T200500,0.206508
20221003T201400,0.24669
20221003T201500,0.067575
20221003T204800,0.204805
20221003T205820,-0.09177
20221003T205820,-0.084903
20221003T211451,-0.258639
20221003T211500,0.166409
20221003T220000,0.196034
20221003T221223,-0.09177
20221003T221500,0.124774
20221003T221900,0.204694
20221003T221952,0.053008
20221003T225628,-0.304498
20221003T230000,0.044016
20221003T230047,-0.002465
20221003T230102,0.243184
20221003T231500,0.159556
20221003T233000,0.098576
20221003T234300,0.09565
20221004T000000,0.112808
20221004T005644,0.21911
20221004T012900,0.014519
20221004T014100,0.214807
20221004T025217,0.023991
20221004T040851,-0.184361
20221004T061510,0.452264
20221004T080000,0.216922
20221004T080000,0.207978
20221004T080138,0.038292
20221004T083000,0.249524
20221004T083000,0.249524
20221004T083346,0.222904
20221004T090200,-0.163736
20221004T091149,-0.367564
20221004T091200,0.137782
20221004T093000,0.045649
20221004T100000,0.474016
20221004T100000,0.371342
20221004T100000,0.371342
20221004T100000,0.371342
20221004T100650,0.428131
20221004T100900,0.14266
20221004T102058,-0.0024
20221004T103000,0.405898
20221004T104000,0.14639
20221004T104500,0.257566
20221004T104500,0.257807
20221004T104500,0.177894
20221004T105800,0.119579
20221004T105900,0.426245
20221004T110000,0.337549
20221004T110000,0.08476
20221004T111500,0.237503
20221004T111500,0.244396
20221004T113000,0.113355
20221004T113013,0.233002
20221004T113516,-0.102756
20221004T115757,0.107293
20221004T120000,0.037118
20221004T120000,0.371415
20221004T120000,0.393975
20221004T120000,0.320681
20221004T120000,0.218604
20221004T120000,0.618915
20221004T120001,0.21483
20221004T120149,-0.181928
20221004T120300,0.406867
20221004T121600,0.140739
20221004T121700,-0.248773
20221004T121900,0.299602
20221004T122300,0.277531
20221004T122938,0.249331
20221004T123700,0.169479
20221004T124000,0.313493
20221004T124205,0.021298
20221004T124258,0.234937
20221004T125149,0.34212
20221004T125328,0.091122
20221004T125331,0.031659
20221004T125441,0.317811
20221004T125800,0.314665
20221004T130000,0.200697
20221004T130000,0.315132
20221004T130000,0.315174
20221004T130000,0.319486
20221004T130000,0.377602
20221004T130045,0.119444
20221004T130425,0.149148
20221004T130600,0.436719
20221004T130915,0.311611
20221004T132645,0.286069
20221004T132940,0.480116
20221004T134500,0.119579
20221004T134500,0.26646
20221004T140000,0.319123
20221004T140000,0.37855
20221004T140000,0.163311
20221004T140001,0.077401
20221004T141000,0.378205
20221004T141346,-0.004842
20221004T143000,-0.09361
20221004T143000,-0.09832
20221004T143000,-0.018923
20221004T143000,-0.075321
20221004T143000,-0.119417
20221004T143000,-0.110168
20221004T144506,0.098572
20221004T151300,0.511213
20221004T152630,0.211236
20221004T153400,0.307868
20221004T153635,0.150956
20221004T153635,0.150956
20221004T154553,-0.140188
20221004T160603,-0.388655
20221004T161000,0.047911
20221004T162800,0.164107
20221004T162806,0.150343
20221004T162900,0.127809
20221004T170000,-0.085527
20221004T170000,0.00244
20221004T170500,0.288451
20221004T171057,-0.194952
20221004T171500,0.304527
20221004T171810,0.30791
20221004T172615,-0.17307
20221004T173000,0.366378
20221004T173800,0.190605
20221004T174100,-0.036104
20221004T174100,0.47568
20221004T175200,0.22397
20221004T175253,0.366368
20221004T175600,0.062099
20221004T180458,0.287311
20221004T181300,0.293311
20221004T181917,-0.124191
20221004T183635,-0.034039
20221004T184040,0.074849
20221004T184500,0.280586
20221004T185120,-0.073887
20221004T185120,-0.140196
20221004T185921,0.086654
20221004T191242,0.333757
20221004T191800,-0.056444
20221004T192600,0.255043
20221004T192726,0.283856
20221004T192726,0.283856
20221004T193604,0.285164
20221004T194240,0.109191
20221004T195349,0.051696
20221004T200119,0.11442
20221004T200500,0.341339
20221004T200946,0.057587
20221004T203100,0.576721
20221004T203807,0.320165
20221004T204344,0.097297
20221004T205500,0.132616
20221004T205800,0.379695
20221004T214529,0.140703
20221004T215500,0.295307
20221004T215840,0.221331
20221004T222300,0.133215
20221004T222613,0.125979
20221004T224454,0.180573
20221004T231249,0.103688
20221005T013450,-0.267528
20221005T021308,-0.024346
20221005T023600,0.138265
20221005T031419,-0.240574
20221005T032557,0.353148
20221005T035420,-0.374111
20221005T035420,-0.374111
20221005T040528,-0.012077
20221005T053842,0.123855
20221005T054247,0.1165
20221005T054320,-0.240531
20221005T070500,0.383295
20221005T071500,0.357605
20221005T084000,-0.04901
20221005T085158,0.092746
20221005T092700,-0.217493
20221005T093000,0.215148
20221005T093508,-0.233321
20221005T095459,0.257323
20221005T101500,-0.002478
20221005T102022,-0.059934
20221005T102112,0.162397
20221005T110000,0.114488
20221005T110000,0.116927
20221005T110947,-0.060642
20221005T113000,0.100013
20221005T113100,0.109959
20221005T114500,0.284618
20221005T115500,0.102279
20221005T120000,-0.106224
20221005T120000,0.085237
20221005T121137,0.155623
20221005T122000,0.482519
20221005T122415,0.194095
20221005T123000,0.203006
20221005T123020,0.193627
20221005T125646,-0.014531
20221005T130000,0.244979
20221005T130000,0.389025
20221005T130000,0.11478
20221005T130000,0.366952
20221005T130000,0.572597
20221005T130100,0.404032
20221005T131711,0.359183
20221005T132000,0.118644
20221005T133000,0.352639
20221005T133154,0.101582
20221005T134700,0.047758
20221005T135300,0.443544
20221005T140000,0.402519
20221005T140000,0.387658
20221005T140000,0.472365
20221005T141117,0.448884
20221005T141519,0.099981
20221005T141900,0.03739
20221005T142120,0.26905
20221005T143000,0.184414
20221005T143100,0.186542
20221005T143500,0.266709
20221005T150000,0.029123
20221005T150000,0.079092
20221005T150000,0.058263
20221005T150000,0.083631
20221005T150000,0.356026
20221005T150000,0.3737
20221005T152800,0.337871
20221005T154000,0.428041
20221005T154100,0.164607
20221005T154716,0.145605
20221005T155836,0.228553
20221005T160000,0.19419
20221005T162535,-0.164516
20221005T163340,-0.230227
20221005T171735,0.158991
20221005T172558,0.156031
20221005T172738,0.002368
20221005T175800,-0.136845
20221005T181813,0.077034
20221005T181915,0.07466
20221005T184904,0.190659
20221005T190000,0.308555
20221005T191500,0.282914
20221005T192500,0.261156
20221005T193432,0.208803
20221005T193944,0.074052
20221005T194535,-0.123453
20221005T200000,0.237793
20221005T201500,0.293005
20221005T203100,0.19294
20221005T203200,0.389807
20221005T203843,0.096609
20221005T214612,-0.050795
20221005T224755,-0.282051
20221005T234010,-0.307748
20221006T001428,-0.159316
20221006T002654,0.210816
20221006T002800,0.150094
20221006T020000,0.369324
20221006T021219,-0.091618
20221006T033050,0.207447
20221006T034615,-0.290538
20221006T040016,0.248286
20221006T040136,-0.260694
20221006T040136,-0.277752
20221006T041116,-0.021897
20221006T041116,-0.021897
20221006T045944,0.282586
20221006T052126,0.149557
20221006T053142,-0.179872
20221006T064900,0.359985
20221006T072800,0.038586
20221006T080559,-0.106482
20221006T090400,0.446952
20221006T095612,-0.304253
20221006T100100,-0.012445
20221006T100600,0.078119
20221006T102751,0.171308
20221006T103600,0.338209
20221006T104500,0.343987
20221006T110000,0.095778
20221006T110000,0.411196
20221006T110100,0.124927
20221006T110100,0.143419
20221006T111500,0.088491
20221006T112407,0.201554
20221006T112407,0.201554
20221006T112556,-0.213817
20221006T113000,0.253593
20221006T113600,0.443426
20221006T113600,0.453122
20221006T120000,0.384912
20221006T120700,0.04754
20221006T121500,0.421032
20221006T121556,0.31533
20221006T121817,0.264372
20221006T122005,0.296306
20221006T123000,0.278224
20221006T124616,0.432396
20221006T124853,-0.043996
20221006T130000,0.260527
20221006T130000,0.440389
20221006T130000,0.323497
20221006T130000,0.439745
20221006T130000,0.412996
20221006T130000,0.185811
20221006T130000,0.350492
20221006T130000,0.357099
20221006T130400,0.322953
20221006T130400,0.329396
20221006T130600,0.370817
20221006T131200,0.11059
20221006T131459,-0.0765
20221006T132051,0.157998
20221006T132300,0.032862
20221006T132340,-0.220157
20221006T133001,0.113023
20221006T140000,0.334303
20221006T140000,0.372346
20221006T140000,0.198975
20221006T140200,0.377375
20221006T140200,0.493096
20221006T142000,0.202682
20221006T142800,0.158341
20221006T143000,0.196383
20221006T143000,0.194117
20221006T145347,0.170808
20221006T145500,0.33306
20221006T145751,-0.111136
20221006T150001,0.164336
20221006T152900,0.386954
20221006T153400,0.103999
20221006T153639,0.446769
20221006T154600,0.359273
20221006T160000,0.327138
20221006T160000,0.041193
20221006T160000,0.084756
20221006T161033,0.132369
20221006T161500,0.259056
20221006T161500,0.326052
20221006T162500,0.19977
20221006T163708,0.37505
20221006T164057,0.120622
20221006T164836,-0.224028
20221006T165500,0.181373
20221006T165724,0.035874
20221006T170500,0.213167
20221006T170615,0.00954
20221006T171000,0.320587
20221006T171000,0.322792
20221006T171500,0.302268
20221006T171500,0.359092
20221006T171725,-0.053864
20221006T172500,0.348301
20221006T173300,0.315023
20221006T173800,0.150076
20221006T180100,0.46952
20221006T180300,-0.038609
20221006T181000,0.345329
20221006T181500,0.019512
20221006T183710,0.391024
20221006T184600,0.193188
20221006T191035,-0.104583
20221006T191215,0.169694
20221006T191500,0.363551
20221006T192435,0.077034
20221006T192520,0.297818
20221006T194500,0.189887
20221006T195041,-0.012009
20221006T200000,0.316329
20221006T201700,0.093427
20221006T202803,0.1681
20221006T204500,0.170278
20221006T213157,-0.029435
20221006T213500,0.424026
20221006T213530,0.407319
20221006T225327,0.045302
20221006T225830,-0.014513
20221006T233000,0.123766
20221006T233000,0.138128
20221006T235241,0.278709
20221006T235955,0.052669
20221007T001500,0.264298
20221007T001814,0.077085
20221007T025050,-0.135858
20221007T031408,-0.355236
20221007T040000,0.470165
20221007T042700,0.279828
20221007T042700,0.27328
20221007T052000,0.153973
20221007T060253,0.197395
20221007T080208,-0.009713
20221007T080500,0.098256
20221007T090000,0.048276
20221007T093000,-0.187157
20221007T100000,0.190911
20221007T100500,0.317146
20221007T101023,0.024196
20221007T101023,0.024196
20221007T110000,0.120252
20221007T110000,0.169458
20221007T110500,0.249233
20221007T112337,0.131547
20221007T113000,0.168996
20221007T113405,0.251283
20221007T120000,0.135133
20221007T120000,0.13772
20221007T120001,-0.195281
20221007T120915,0.088847
20221007T122100,0.537642
20221007T122100,0.537656
20221007T122100,0.539511
20221007T122100,0.539511
20221007T122128,-0.088558
20221007T123000,0.358542
20221007T123000,0.075806
20221007T123100,0.539511
20221007T123100,0.539511
20221007T124500,0.525412
20221007T124500,0.530814
20221007T130000,0.312747
20221007T130000,0.117406
20221007T130000,0.117406
20221007T130641,-0.211886
20221007T131400,-0.108334
20221007T131500,0.33614
20221007T135808,0.06277
20221007T140400,0.181243
20221007T144247,0.251541
20221007T150103,0.135036
20221007T152400,-0.160711
20221007T152500,0.329572
20221007T153930,0.188766
20221007T154000,0.312181
20221007T154246,0.22547
20221007T154246,0.22547
20221007T160353,0.092202
20221007T161700,-0.189751
20221007T162150,0.021977
20221007T163000,0.154102
20221007T164200,0.196333
20221007T164947,0.069373
20221007T165100,0.262225
20221007T170000,0.139719
20221007T170334,-0.004799
20221007T170436,0.156248
20221007T170536,0.01452
20221007T171411,0.168854
20221007T172700,0.41787
20221007T173001,0.045861
20221007T174556,0.286195
20221007T175558,-0.117043
20221007T175927,-0.08946
20221007T180057,0.07466
20221007T180921,0.227357
20221007T183707,0.093513
20221007T190000,0.198412
20221007T193255,0.159175
20221007T193500,0.524282
20221007T193804,0.156457
20221007T195951,0.08875
20221007T201813,0.345525
20221007T204817,-0.155192
20221007T205646,0.12441
20221007T210800,-0.031867
20221007T211728,0.134029
20221007T214600,-0.012248
20221007T215958,0.126718
20221007T220000,0.07951
20221007T221312,-0.031516
20221007T221500,0.127752
20221007T225551,-0.203412
20221007T230000,0.108071
20221007T230100,0.271545
20221007T231500,0.103435
20221007T232600,0.392829
20221007T235500,-0.101993
20221008T000000,0.111504
20221008T010000,0.198126
20221008T011000,0.231705
20221008T021000,0.120714
20221008T022023,0.002437
20221008T022100,0.186652
20221008T022100,0.146506
20221008T022200,0.1415
20221008T022500,0.066181
20221008T022700,0.222527
20221008T022700,0.187762
20221008T022800,0.153759
20221008T022800,0.120406
20221008T024500,0.185769
20221008T030019,0.009567
20221008T030113,-0.341871
20221008T032900,0.124959
20221008T045621,-0.07675
20221008T090416,-0.259417
20221008T094100,0.095804
20221008T111300,0.175174
20221008T120000,0.105649
20221008T120001,0.198717
20221008T122100,-0.027174
20221008T130800,0.045215
20221008T131337,0.180929
20221008T131457,0.257508
20221008T135500,0.294455
20221008T144617,-0.508786
20221008T150250,0.041182
20221008T155938,0.053811
20221008T160642,0.081218
20221008T160730,0.081218
20221008T164500,0.337544
20221008T164627,0.149845
20221008T194915,0.110855
20221008T210240,-0.036587
20221008T210555,-0.021807
20221008T211442,0.054537
20221008T222500,-0.135681
20221008T235600,0.048929
20221009T040500,0.487416
20221009T040500,0.485618
20221009T040500,0.487416
20221009T040500,0.485618
20221009T062300,0.174566
20221009T063207,-0.207527
20221009T063207,-0.207527
20221009T110000,-0.016966
20221009T111500,0.24553
20221009T115712,0.105356
20221009T123000,0.211983
20221009T123127,0.208033
20221009T123200,-0.01462
20221009T124200,0.074222
20221009T130756,0.030834
20221009T134321,-0.071448
20221009T145748,-0.175123
20221009T150000,0.421658
20221009T173104,-0.031268
20221009T175900,0.126766
20221009T201500,0.234846
20221009T222900,-0.034301
20221010T000436,-0.103808
20221010T030018,0.042835
20221010T030400,0.192255
20221010T034048,0.242763
20221010T035317,0.242763
20221010T042820,-0.002351
20221010T051500,-0.009647
20221010T070000,-0.009809
20221010T081506,-0.598558
20221010T081506,-0.598558
20221010T090000,0.243094
20221010T090000,0.425585
20221010T093252,-0.236474
20221010T100000,0.30624
20221010T102905,0.042993
20221010T103000,0.096648
20221010T104500,0.190281
20221010T104500,0.192827
20221010T105340,0.45392
20221010T105351,0.237803
20221010T105822,-0.51993
20221010T105822,-0.51993
20221010T110000,0.173891
20221010T110834,0.259837
20221010T111157,0.273953
20221010T113000,0.040594
20221010T113000,0.047766
20221010T113053,0.195043
20221010T114800,-0.193042
20221010T120000,-0.263689
20221010T120000,0.372902
20221010T120000,0.313066
20221010T122141,0.315893
20221010T122800,0.37385
20221010T123200,0.391849
20221010T123722,0.014486
20221010T123904,0.285766
20221010T124200,0.382271
20221010T130000,0.247825
20221010T130112,0.21959
20221010T131814,-0.088629
20221010T135226,-0.02447
20221010T140000,0.081376
20221010T140000,0.461444
20221010T140000,0.610848
20221010T140000,0.461392
20221010T140511,0.112464
20221010T141400,0.077685
20221010T142512,0.208924
20221010T142604,0.211463
20221010T143000,0.122998
20221010T143726,0.186856
20221010T144138,0.214089
20221010T145924,0.327826
20221010T150000,0.191198
20221010T150900,-0.019306
20221010T151313,0.302608
20221010T151800,0.575811
20221010T153058,-0.194492
20221010T160000,0.202479
20221010T160000,0.28033
20221010T160000,-0.031722
20221010T160000,0.206383
20221010T160000,-0.0049
20221010T161400,0.13344
20221010T172434,0.088469
20221010T173000,0.06946
20221010T175046,0.086654
20221010T180141,0.07466
20221010T180300,0.07466
20221010T184300,0.01691
20221010T190424,-0.028819
20221010T191700,0.241023
20221010T193600,0.074849
20221010T200747,0.067575
20221010T201500,0.238127
20221010T201744,0.124774
20221010T201919,0.393013
20221010T203629,0.049081
20221010T210000,0.098572
20221010T210000,0.16877
20221010T213000,0.114963
20221010T214519,0.139236
20221010T223514,-0.144417
20221010T224036,-0.246882
20221010T225905,-0.029032
20221010T233000,0.17935
20221010T233030,0.063366
20221011T003016,0.080242
20221011T010955,-0.149265
20221011T020034,0.110012
20221011T033000,0.180359
20221011T043000,0.342056
20221011T050000,0.499971
20221011T063605,-0.552986
20221011T063605,-0.552986
20221011T065726,0.257247
20221011T071500,0.464851
20221011T075905,0.051522
20221011T075905,0.051522
20221011T075905,-0.072461
20221011T090000,0.309751
20221011T090017,0.012
20221011T093017,0.147299
20221011T094555,-0.04621
20221011T094555,-0.04621
20221011T102053,0.169281
20221011T103244,0.07474
20221011T104738,0.257247
20221011T105000,0.240417
20221011T105804,0.016807
20221011T110000,0.299719
20221011T110500,0.444971
20221011T111000,0.407258
20221011T111033,0.399728
20221011T111054,0.197201
20221011T111200,0.315164
20221011T114501,0.043408
20221011T115001,-0.002403
20221011T120300,0.273548
20221011T120300,0.273548
20221011T121205,0.113885
20221011T121500,0.409461
20221011T122128,0.280134
20221011T122500,0.13344
20221011T122600,-0.266881
20221011T123000,0.352243
20221011T123000,0.260002
20221011T123000,0.20772
20221011T123200,0.35925
20221011T123200,0.451437
20221011T125249,-0.239871
20221011T125249,-0.239871
20221011T130100,0.332739
20221011T130527,0.014537
20221011T130700,0.318642
20221011T131331,-0.029722
20221011T131500,0.342708
20221011T131500,0.259989
20221011T131518,0.102515
20221011T132936,0.328032
20221011T133000,0.622122
20221011T133300,-0.00485
20221011T133400,0.257715
20221011T134147,0.260578
20221011T140000,0.505783
20221011T140000,0.211902
20221011T140000,0.320096
20221011T140200,0.244123
20221011T140646,0.148279
20221011T140900,0.290019
20221011T141000,0.399753
20221011T141500,0.229633
20221011T142540,0.154478
20221011T142800,-0.166816
20221011T145008,0.198126
20221011T145900,0.140071
20221011T150000,-0.085527
20221011T150623,0.232841
20221011T151938,0.038177
20221011T152006,0.07951
20221011T152100,0.339253
20221011T152115,-0.03876
20221011T152600,0.384666
20221011T152853,0.149977
20221011T152944,0.169496
20221011T153017,0.204841
20221011T154057,0.178462
20221011T155222,0.156531
20221011T160000,0.00244
20221011T160249,0.004839
20221011T161114,0.045781
20221011T164200,0.334759
20221011T164300,0.009763
20221011T164600,0.119942
20221011T165712,-0.070728
20221011T170959,0.408603
20221011T172102,-0.019537
20221011T173000,0.262862
20221011T173000,0.278341
20221011T175900,0.004757
20221011T181250,-0.311856
20221011T181800,0.119529
20221011T181939,0.028786
20221011T182024,0.07466
20221011T184000,0.201106
20221011T191146,0.208092
20221011T191400,0.134029
20221011T191500,0.324426
20221011T191502,0.303015
20221011T194703,0.166279
20221011T194800,0.243095
20221011T200500,0.209408
20221011T200500,0.292089
20221011T201000,0.090203
20221011T201000,0.113737
20221011T202400,0.12441
20221011T202635,0.117387
20221011T203105,0.360866
20221011T205653,0.192057
20221011T210000,0.361601
20221011T210033,0.357369
20221011T210200,0.361601
20221011T211727,0.338408
20221011T212200,0.072533
20221011T221044,-0.112425
20221011T223758,-0.078589
20221011T224748,0.19893
20221011T225039,0.125632
20221011T230604,0.067603
20221011T230620,0.251519
20221011T231300,0.326552
20221011T235700,0.03626
20221012T001000,0.119222
20221012T001219,0.235838
20221012T003700,0.259449
20221012T005440,0.212668
20221012T013147,0.079051
20221012T013147,0.079051
20221012T015400,0.068363
20221012T030033,0.194422
20221012T030706,0.337667
20221012T032200,0.284229
20221012T051635,0.014403
20221012T053200,0.510232
20221012T061348,0.134291
20221012T061958,0.193049
20221012T063400,0.201106
20221012T070500,0.272094
20221012T074723,-0.228339
20221012T080000,0.179675
20221012T082113,-0.126796
20221012T082200,-0.072561
20221012T084600,0.391024
20221012T085942,-0.238736
20221012T091621,0.19139
20221012T092132,0.231099
20221012T093400,0.177113
20221012T095000,0.149122
20221012T095500,-0.146943
20221012T095500,-0.146943
20221012T095500,-0.146943
20221012T100000,0.092621
20221012T100000,0.095124
20221012T100000,0.246713
20221012T100000,-0.064551
20221012T100000,0.256943
20221012T100050,0.27678
20221012T105838,0.249293
20221012T110000,0.073649
20221012T110149,0.446462
20221012T111500,0.33124
20221012T111500,0.346273
20221012T113000,0.447096
20221012T115100,0.07564
20221012T120000,0.27442
20221012T120229,0.173891
20221012T120410,0.078179
20221012T120700,0.270254
20221012T120800,0.369864
20221012T121812,0.033432
20221012T122305,0.071475
20221012T123300,-0.104307
20221012T123454,0.248531
20221012T123500,0.311184
20221012T123600,0.284786
20221012T123600,0.36362
20221012T123600,0.306782
20221012T123800,0.166728
20221012T124500,0.163396
20221012T124800,0.472362
20221012T130000,0.214715
20221012T130000,0.387953
20221012T130000,0.284806
20221012T130013,0.2311
20221012T130500,0.375408
20221012T130757,0.098339
20221012T130800,0.286529
20221012T130800,-0.043216
20221012T131300,0.194797
20221012T132200,0.170555
20221012T132448,0.126271
20221012T133000,0.287875
20221012T133000,0.495029
20221012T133000,0.302312
20221012T133200,0.486635
20221012T134522,0.240667
20221012T135044,0.15086
20221012T135147,0.391621
20221012T135530,0.121676
20221012T135600,0.16357
20221012T135743,0.151215
20221012T135800,0.228541
20221012T135816,0.216954
20221012T140000,0.308876
20221012T140000,0.633995
20221012T140139,0.185904
20221012T140245,0.160972
20221012T140545,0.135431
20221012T140720,0.255435
20221012T141008,0.160395
20221012T142257,0.050771
20221012T143000,0.072069
20221012T143023,0.102605
20221012T143200,0.253279
20221012T143649,0.275386
20221012T144000,0.195909
20221012T144218,0.2122
20221012T144700,0.543126
20221012T150000,0.312181
20221012T153000,0.535133
20221012T153906,0.31513
20221012T154136,0.217783
20221012T160000,0.261488
20221012T160000,0.513653
20221012T160000,0.405837
20221012T160000,0.029123
20221012T160000,0.076722
20221012T160000,0
20221012T160615,-0.19097
20221012T163000,0.449519
20221012T163100,0.268361
20221012T163100,0.381406
20221012T163709,0.189737
20221012T164500,0.361548
20221012T170000,0.518356
20221012T170035,0.036339
20221012T170200,-0.098213
20221012T170800,0.024108
20221012T171500,0.029101
20221012T171916,0.194791
20221012T172604,-0.232036
20221012T173353,-0.039249
20221012T175300,0.215809
20221012T180500,0.415915
20221012T181157,0.378669
20221012T181903,0.07466
20221012T181911,0.07466
20221012T181918,0.07466
20221012T183000,0.170714
20221012T183000,0.163829
20221012T183000,0.36088
20221012T185400,0.151924
20221012T190000,0.01009
20221012T192836,0.293705
20221012T194206,0.182317
20221012T203100,0.226368
20221012T203200,0.163396
20221012T204600,0.108579
20221012T212600,0.084925
20221012T221500,0.016892
20221012T222043,0.009998
20221012T222626,-0.072892
20221012T225649,0.111504
20221012T232227,-0.106189
20221012T233650,-0.260401
20221012T235007,0.20438
20221013T000747,0.294378
20221013T001200,0.082363
20221013T001200,0.082363
20221013T001200,0.082363
20221013T045641,-0.16653
20221013T055528,0.112818
20221013T072800,-0.132681
20221013T080000,-0.139727
20221013T080205,-0.050358
20221013T090000,0.089618
20221013T090100,0.208484
20221013T090100,0.199687
20221013T100000,0.383442
20221013T100000,0.383442
20221013T100000,0.383442
20221013T101019,0.162813
20221013T102921,0.09513
20221013T103000,0.108724
20221013T103154,0.488449
20221013T103156,0.259937
20221013T103907,0.450897
20221013T104058,0.201427
20221013T104133,-0.430762
20221013T104133,-0.430762
20221013T104317,0.155591
20221013T104500,0.083832
20221013T104741,0.090544
20221013T105134,0.178894
20221013T113000,0.134881
20221013T113000,0.336793
20221013T113000,0.323259
20221013T113452,0.150405
20221013T113840,0.06813
20221013T114637,0.267103
20221013T120000,0.18652
20221013T120000,0.451529
20221013T120000,0.451529
20221013T120000,0.451529
20221013T120000,0.178979
20221013T120400,0.327956
20221013T120722,0.312526
20221013T121137,0.084358
20221013T123000,0.252277
20221013T123342,0.28952
20221013T124400,0.421323
20221013T125323,0.331845
20221013T130000,0.398127
20221013T130000,0.589667
20221013T130000,0.114291
20221013T130000,0.3547
20221013T130000,0.421146
20221013T130000,0.269697
20221013T130000,0.382871
20221013T131500,0.499118
20221013T132730,0.10691
20221013T132742,-0.411262
20221013T132800,0.498476
20221013T133000,0.193606
20221013T133548,0.221536
20221013T133548,0.518454
20221013T133548,0.258991
20221013T133600,0.323897
20221013T134500,0.296542
20221013T134551,0.29337
20221013T135615,0.109855
20221013T140000,0.263847
20221013T140128,0.149641
20221013T140300,0.372266
20221013T141442,0.18997
20221013T141812,-0.255372
20221013T143000,-0.019095
20221013T143000,0.365574
20221013T150000,0.242611
20221013T150000,-0.071051
20221013T150000,0.466382
20221013T150000,0.417742
20221013T151100,0.447037
20221013T151100,0.437489
20221013T151600,0.426402
20221013T152647,0.031243
20221013T153120,-0.046201
20221013T153300,0.203074
20221013T153300,0.200812
20221013T153737,-0.098109
20221013T155717,0.344898
20221013T160000,0.468935
20221013T160000,0.280851
20221013T160000,0.170579
20221013T160000,0.403812
20221013T160000,0.041244
20221013T160000,0.084756
20221013T160000,0.026567
20221013T160500,0
20221013T160724,0.319474
20221013T160726,0.127457
20221013T161000,0.127311
20221013T162000,0.104629
20221013T162400,0.24937
20221013T163000,0.158574
20221013T163900,0.364175
20221013T164600,0.246701
20221013T165000,0.183471
20221013T170000,0.353049
20221013T171834,-0.002431
20221013T173000,0.317341
20221013T173000,0.594524
20221013T173000,0.436915
20221013T175916,0.178803
20221013T180000,0.244421
20221013T180200,0.397731
20221013T183400,0.286779
20221013T184759,0.165089
20221013T193200,-0.254654
20221013T194800,0.181964
20221013T200100,0.124416
20221013T200900,0.217107
20221013T201000,0.178198
20221013T201555,-0.246175
20221013T201808,-0.177706
20221013T203600,0.172063
20221013T204110,-0.16475
20221013T205450,0.249745
20221013T205804,0.05509
20221013T211049,0
20221013T211420,0.29669
20221013T211500,-0.009711
20221013T212400,0.309268
20221013T212510,-0.039009
20221013T213822,0.159556
20221013T214149,0.161764
20221013T221703,-0.091613
20221013T230000,0.08875
20221013T230322,0.108134
20221013T230724,0.036325
20221013T234701,-0.041615
20221014T023305,0.2186
20221014T023305,0.2186
20221014T023802,0.045725
20221014T031713,-0.021897
20221014T033145,0.077198
20221014T052037,-0.341231
20221014T060000,0.335667
20221014T075200,0.38139
20221014T080700,0.246019
20221014T081200,0.246019
20221014T090000,0.272617
20221014T090000,0.35121
20221014T090000,0.361876
20221014T090000,0.449576
20221014T092224,0.181125
20221014T092936,0.125403
20221014T093004,-0.050819
20221014T100000,0.199505
20221014T100000,0.361402
20221014T100600,0.257988
20221014T102506,0.287931
